YEAR,DISTRICT,DISTRICT_NAME,SCHOOL_NAME,SCHOOL_ID,GRADES_SERVED,SAFE_SCHOOL,AVERAGE_DAILY_MEMBERSHIP,TOTAL,WHITE,AFRICAN_AMERICAN,HISPANIC,ASIAN,NATIVE_AMERICAN,HAWAIIAN_PACISLD,MALE,FEMALE,WHITE_PCT,AFRICAN_AMERICAN_PCT,HISPANIC_PCT,ASIAN_PCT,NATIVE_AMERICAN_PCT,HAWAIIAN_PACISLD_PCT,MALE_PCT,FEMALE_PCT,WHITE_MALE,AFRICAN_AMERICAN_MALE,HISPANIC_MALE,ASIAN_MALE,NATIVE_AMERICAN_MALE,HAWAIIAN_PACISLD_MALE,WHITE_FEMALE,AFRICAN_AMERICAN_FEMALE,HISPANIC_FEMALE,ASIAN_FEMALE,NATIVE_AMERICAN_FEMALE,HAWAIIAN_PACISLD_FEMALE,LIMITED_ENGLISH_PROFICIENT_PCT,LIMITED_ENGLISH_PROFICIENT,NUMBER_EXEMPT_FROM_READING_ASSESSMENT,STUDENTS_WITH_DISABILITIES,STUDENTS_WITH_DISABILITIES_PCT,ECONOMICALLY_DISADVANTAGED,ECONOMICALLY_DISADVANTAGED_PCT
2015,391,Lexington,All Schools,0,PK-8,SAFE SCHOOL,,1011,673,253,66,17,1,1,501,510,66.6,25,6.5,1.7,0.1,0.1,49.6,50.4,340,115,36,9,1,,333,138,30,8,,1,1.9,19,,133,13.2,627,62
2015,50,Blount County,Walland Elementary School,145,Kindergarten-5,SAFE SCHOOL,307,313,270,7,31,3,2,,154,159,86.3,2.2,9.9,1,0.6,,49.2,50.8,134,4,14,1,1,,136,3,17,2,1,,6.7,21,,45,14.4,194,62
2015,761,Oneida,Oneida High School,10,Grades 9-12,SAFE SCHOOL,401,410,403,3,1,2,1,,197,213,98.3,0.7,0.2,0.5,0.2,,48,52,193,2,1,,1,,210,1,,2,,,,,,32,7.8,254,62
2015,961,Alvin C York Institute,All Schools,0,Grades 9-12,SAFE SCHOOL,,607,592,2,8,2,3,,329,278,97.5,0.3,1.3,0.3,0.5,,54.2,45.8,319,1,6,1,2,,273,1,2,1,1,,0.2,1,,61,10,376,61.9
2015,961,Alvin C York Institute,Alvin C. York Institute,5,Grades 9-12,SAFE SCHOOL,,607,592,2,8,2,3,,329,278,97.5,0.3,1.3,0.3,0.5,,54.2,45.8,319,1,6,1,2,,273,1,2,1,1,,0.2,1,,61,10,376,61.9
2015,951,Lebanon,All Schools,0,PK-8,SAFE SCHOOL,,3799,2517,699,493,70,14,6,1901,1898,66.3,18.4,13,1.8,0.4,0.2,50,50,1274,336,261,25,5,,1243,363,232,45,9,6,9.2,350,,531,14,2352,61.9
2015,730,Roane County,Dyllis Springs Elementary,95,PreK-3-5,SAFE SCHOOL,443,471,454,13,2,,2,,234,237,96.4,2.8,0.4,,0.4,,49.7,50.3,224,7,2,,1,,230,6,,,1,,,,,94,20,291,61.9
2015,901,Johnson City,Fairmont Elementary,15,Kindergarten-4,SAFE SCHOOL,470,546,385,100,52,8,1,,268,278,70.5,18.3,9.5,1.5,0.2,,49.1,50.9,187,44,33,4,,,198,56,19,4,1,,5.5,30,,78,14.3,338,61.9
2015,792,Shelby County,Middle College High School,2515,Grades 9-12,SAFE SCHOOL,229,236,11,217,7,1,,,100,136,4.7,91.9,3,0.4,,,42.4,57.6,8,91,1,,,,3,126,6,1,,,,,,7,3,146,61.9
2015,231,Dyersburg,Dyersburg High School,15,Grades 9-12,SAFE SCHOOL,757,783,403,332,29,18,1,,371,412,51.5,42.4,3.7,2.3,0.1,,47.4,52.6,200,147,13,10,1,,203,185,16,8,,,0.1,1,,110,14,484,61.8
2015,520,Lincoln County,Blanche School,10,Pre-Kindergarten-8,SAFE SCHOOL,316,335,308,2,20,4,1,,170,165,91.9,0.6,6,1.2,0.3,,50.7,49.3,154,1,13,1,1,,154,1,7,3,,,1.2,4,,50,14.9,207,61.8
2015,190,Davidson County,Pennington Elementary,565,Pre-Kindergarten-4,SAFE SCHOOL,338,361,221,68,63,9,,,175,186,61.2,18.8,17.5,2.5,,,48.5,51.5,107,36,30,2,,,114,32,33,7,,,16.1,58,,26,7.2,223,61.8
2015,330,Hamilton County,Soddy Elementary,230,Pre-Kindergarten-5,SAFE SCHOOL,337,397,387,7,1,2,,,229,168,97.5,1.8,0.3,0.5,,,57.7,42.3,222,4,1,2,,,165,3,,,,,,,,93,23.4,245,61.7
2015,470,Knox County,West Haven Elementary,300,Kindergarten-5,SAFE SCHOOL,347,376,192,125,56,3,,,187,189,51.1,33.2,14.9,0.8,,,49.7,50.3,100,61,25,1,,,92,64,31,2,,,9.8,37,,69,18.4,232,61.7
2015,792,Shelby County,Riverwood Elementary,2717,Pre-Kindergarten-5,SAFE SCHOOL,1057,1141,303,644,99,88,2,4,594,547,26.6,56.4,8.7,7.7,0.2,0.4,52.1,47.9,156,334,50,49,2,3,147,310,49,39,,1,10.3,117,,169,14.8,703,61.6
2015,370,Hawkins County,All Schools,0,PK-12,SAFE SCHOOL,,7169,6803,133,179,27,24,3,3657,3512,94.9,1.9,2.5,0.4,0.3,0,51,49,3473,68,89,12,13,2,3330,65,90,15,11,1,0.3,20,,1113,15.5,4353,61.6
2015,210,DeKalb County,DeKalb Middle School,37,Grades 6-8,SAFE SCHOOL,549,547,469,7,68,3,,,298,249,85.7,1.3,12.4,0.5,,,54.5,45.5,256,4,37,1,,,213,3,31,2,,,3.8,21,,67,12.2,336,61.5
2015,260,Franklin County,South Middle School,115,Grades 6-8,SAFE SCHOOL,418,442,380,43,16,,3,,236,206,86,9.7,3.6,,0.7,,53.4,46.6,204,23,7,,2,,176,20,9,,1,,,,,72,16.3,272,61.5
2015,280,Giles County,All Schools,0,PK-12,SAFE SCHOOL,,4030,3188,695,86,36,18,7,2042,1988,79.1,17.2,2.1,0.9,0.4,0.2,50.7,49.3,1628,348,32,18,15,1,1560,347,54,18,3,6,0.5,21,,499,12.4,2478,61.5
2015,410,Hickman County,Hickman Co Sr High School,30,Grades 9-12,SAFE SCHOOL,526,532,511,11,8,1,1,,272,260,96.1,2.1,1.5,0.2,0.2,,51.1,48.9,262,3,5,1,1,,249,8,3,,,,0.2,1,,80,15,327,61.5
2015,190,Davidson County,Westmeade Elementary,695,Kindergarten-4,SAFE SCHOOL,528,537,295,141,61,38,,2,273,264,54.9,26.3,11.4,7.1,,0.4,50.8,49.2,153,79,29,12,,,142,62,32,26,,2,12.3,66,,51,9.5,330,61.5
2015,390,Henderson County,All Schools,0,PK-12,SAFE SCHOOL,,3993,3576,322,86,5,1,3,2048,1945,89.6,8.1,2.2,0.1,0,0.1,51.3,48.7,1819,185,39,3,1,1,1757,137,47,2,,2,0,1,,577,14.5,2451,61.4
2015,330,Hamilton County,Ooltewah Middle School,157,Grades 6-8,SAFE SCHOOL,792,795,429,212,103,45,3,3,428,367,54,26.7,13,5.7,0.4,0.4,53.8,46.2,232,125,48,21,1,1,197,87,55,24,2,2,4.5,36,,124,15.6,488,61.4
2015,620,Monroe County,Rural Vale Elementary,35,Kindergarten-8,SAFE SCHOOL,286,287,279,3,3,2,,,151,136,97.2,1,1,0.7,,,52.6,47.4,148,2,1,,,,131,1,2,2,,,,,,39,13.6,176,61.3
2015,390,Henderson County,Scotts Hill Elementary,38,PreK-3-8,SAFE SCHOOL,285,306,302,3,1,,,,160,146,98.7,1,0.3,,,,52.3,47.7,159,1,,,,,143,2,1,,,,,,,49,16,187,61.3
2015,370,Hawkins County,Surgoinsville Middle School,100,Grades 5-8,SAFE SCHOOL,325,328,297,13,14,1,3,,170,158,90.5,4,4.3,0.3,0.9,,51.8,48.2,160,1,7,,2,,137,12,7,1,1,,0.9,3,,49,14.9,201,61.3
2015,650,Morgan County,Central Middle School,13,Grades 6-8,SAFE SCHOOL,280,284,277,4,1,1,1,,148,136,97.5,1.4,0.4,0.4,0.4,,52.1,47.9,143,3,1,,1,,134,1,,1,,,,,,43,15.1,174,61.3
2015,500,Lawrence County,Ethridge Elementary,20,Pre-Kindergarten-8,SAFE SCHOOL,472,511,494,12,4,1,,,264,247,96.7,2.3,0.8,0.2,,,51.7,48.3,255,6,2,1,,,239,6,2,,,,0.2,1,,66,12.9,313,61.3
2015,230,Dyer County,Northview Middle School,15,Grades 6-8,SAFE SCHOOL,432,436,386,33,17,,,,208,228,88.5,7.6,3.9,,,,47.7,52.3,184,15,9,,,,202,18,8,,,,0.2,1,,54,12.4,267,61.2
2015,740,Robertson County,Jo Byrns Elementary School,48,Pre-Kindergarten-6,SAFE SCHOOL,469,503,439,15,49,,,,274,229,87.3,3,9.7,,,,54.5,45.5,243,8,23,,,,196,7,26,,,,4,20,,119,23.7,308,61.2
2015,550,McNairy County,Michie Elementary,25,Pre-Kindergarten-8,SAFE SCHOOL,374,384,370,13,,1,,,190,194,96.4,3.4,,0.3,,,49.5,50.5,183,6,,1,,,187,7,,,,,,,,68,17.7,235,61.2
2015,70,Campbell County,Jacksboro Middle School,65,Grades 6-8,SAFE SCHOOL,524,523,517,,4,,1,1,264,259,98.9,,0.8,,0.2,0.2,50.5,49.5,262,,2,,,,255,,2,,1,1,0.4,2,,35,6.7,320,61.2
2015,80,Cannon County,Woodland Elementary,45,Kindergarten-8,SAFE SCHOOL,366,391,365,8,16,1,1,,197,194,93.4,2,4.1,0.3,0.3,,50.4,49.6,187,2,8,,,,178,6,8,1,1,,0.8,3,,56,14.3,238,61.2
2015,792,Shelby County,Ridgeway Middle School,2612,Grades 6-8,SAFE SCHOOL,663,682,25,598,48,7,,1,362,320,3.7,87.7,7,1,,0.1,53.1,46.9,19,315,20,6,,,6,283,28,1,,1,3.1,21,,88,12.9,417,61.1
2015,800,Smith County,Smith County High School,45,Grades 9-12,SAFE SCHOOL,566,596,545,26,20,2,3,,295,301,91.4,4.4,3.4,0.3,0.5,,49.5,50.5,273,13,8,1,,,272,13,12,1,3,,0.2,1,,107,18,364,61.1
2015,850,Trousdale County,Trousdale Co Elementary,5,Pre-Kindergarten-5,SAFE SCHOOL,536,570,458,82,25,2,,3,304,266,80.4,14.4,4.4,0.4,,0.5,53.3,46.7,253,43,7,,,1,205,39,18,2,,2,1.6,9,,114,20,348,61.1
2015,830,Sumner County,Rucker Stewart Middle,100,Grades 6-8,SAFE SCHOOL,727,742,387,213,128,10,1,3,393,349,52.2,28.7,17.3,1.3,0.1,0.4,53,47,197,116,73,4,1,2,190,97,55,6,,1,3.8,28,,126,17,453,61.1
2015,301,Greeneville,C Hal Henard Elementary,8,Pre-Kindergarten-5,SAFE SCHOOL,368,413,316,60,29,6,2,,213,200,76.5,14.5,7,1.5,0.5,,51.6,48.4,170,31,9,1,2,,146,29,20,5,,,3.1,13,,67,16.2,252,61
2015,920,Weakley County,Greenfield School,25,PreK-4-12,SAFE SCHOOL,543,569,523,41,3,1,,1,293,276,91.9,7.2,0.5,0.2,,0.2,51.5,48.5,268,21,3,,,1,255,20,,1,,,,,,79,13.9,347,61
2015,780,Sevier County,Sevier County High School,55,Grades 9-12,SAFE SCHOOL,1388,1446,1252,33,137,18,5,1,718,728,86.6,2.3,9.5,1.2,0.3,0.1,49.7,50.3,612,19,73,11,3,,640,14,64,7,2,1,2.9,42,,149,10.3,880,61
2015,751,Murfreesboro,Northfield Elementary,32,Pre-Kindergarten-6,SAFE SCHOOL,486,610,322,204,61,20,3,,321,289,52.8,33.4,10,3.3,0.5,,52.6,47.4,163,113,31,12,2,,159,91,30,8,1,,5.2,32,,133,21.8,372,61
2015,20,Bedford County,Liberty Elementary,53,PreK-3-8,SAFE SCHOOL,709,717,635,18,57,2,4,1,389,328,88.6,2.5,7.9,0.3,0.6,0.1,54.3,45.7,343,10,33,,3,,292,8,24,2,1,1,5.6,40,,82,11.4,437,60.9
2015,901,Johnson City,Cherokee Elementary,7,PreK-4-4,SAFE SCHOOL,386,384,274,21,75,12,1,1,187,197,71.4,5.5,19.5,3.1,0.3,0.3,48.7,51.3,131,11,39,6,,,143,10,36,6,1,1,16.9,65,,43,11.2,234,60.9
2015,750,Rutherford County,LaVergne Lake Elementary School,59,Kindergarten-5,SAFE SCHOOL,899,917,273,402,214,24,4,,477,440,29.8,43.8,23.3,2.6,0.4,,52,48,148,207,108,14,,,125,195,106,10,4,,17.9,164,,84,9.2,558,60.9
2015,590,Marshall County,Marshall Co High School,47,Grades 9-12,SAFE SCHOOL,808,839,626,134,69,5,3,2,426,413,74.6,16,8.2,0.6,0.4,0.2,50.8,49.2,315,67,38,3,2,1,311,67,31,2,1,1,1.3,11,,73,8.7,511,60.9
2015,770,Sequatchie County,Sequatchie Co High School,20,Grades 9-12,SAFE SCHOOL,658,698,674,3,15,3,3,,379,319,96.6,0.4,2.1,0.4,0.4,,54.3,45.7,366,,10,2,1,,308,3,5,1,2,,0.1,1,,103,14.8,425,60.9
2015,710,Putnam County,Monterey High School,55,Pre-Kindergarten-12,SAFE SCHOOL,312,363,287,3,72,,1,,194,169,79.1,0.8,19.8,,0.3,,53.4,46.6,147,1,45,,1,,140,2,27,,,,5.2,19,,87,24,221,60.9
2015,580,Marion County,Jasper Middle School,23,Grades 5-8,SAFE SCHOOL,528,544,506,20,13,4,1,,257,287,93,3.7,2.4,0.7,0.2,,47.2,52.8,240,9,6,2,,,266,11,7,2,1,,,,,76,14,331,60.8
2015,792,Shelby County,DuBois Middle of Leadership  Public Policy,8110,Grades 6-8,SAFE SCHOOL,121,120,,117,3,,,,70,50,,97.5,2.5,,,,58.3,41.7,,69,1,,,,,48,2,,,,2.5,3,,17,14.2,73,60.8
2015,800,Smith County,Union Heights Elementary,60,Kindergarten-8,SAFE SCHOOL,254,273,248,3,19,2,1,,133,140,90.8,1.1,7,0.7,0.4,,48.7,51.3,117,1,13,1,1,,131,2,6,1,,,1.1,3,,30,11,166,60.8
2015,751,Murfreesboro,John Pittard Elementary,35,Kindergarten-6,SAFE SCHOOL,936,989,485,324,151,23,5,1,514,475,49,32.8,15.3,2.3,0.5,0.1,52,48,256,172,76,8,2,,229,152,75,15,3,1,10.8,107,,139,14.1,601,60.8
2015,370,Hawkins County,Church Hill Elementary,20,Pre-Kindergarten-4,SAFE SCHOOL,345,343,326,9,6,1,1,,189,154,95,2.6,1.7,0.3,0.3,,55.1,44.9,180,4,3,1,1,,146,5,3,,,,0.3,1,,50,14.6,209,60.8
2015,70,Campbell County,Campbell County Comprehensive High School,3,Grades 9-12,SAFE SCHOOL,1243,1317,1295,6,10,3,3,,700,617,98.3,0.5,0.8,0.2,0.2,,53.2,46.8,688,5,5,1,1,,607,1,5,2,2,,0.6,8,,118,9,800,60.7
2015,600,Maury County,J. R. Baker Elementary,5,Pre-Kindergarten-4,SAFE SCHOOL,284,332,212,82,31,6,1,,194,138,63.9,24.7,9.3,1.8,0.3,,58.4,41.6,130,42,17,4,1,,82,40,14,2,,,3,10,,66,19.9,201,60.7
2015,650,Morgan County,Central High School,15,Grades 9-12,SAFE SCHOOL,403,416,410,2,2,,2,,204,212,98.6,0.5,0.5,,0.5,,49,51,201,1,1,,1,,209,1,1,,1,,,,,53,12.7,252,60.6
2015,630,Montgomery County,Kenwood High School,19,Grades 9-12,SAFE SCHOOL,1048,1089,413,502,124,27,6,17,556,533,37.9,46.1,11.4,2.5,0.6,1.6,51.1,48.9,209,265,58,14,2,8,204,237,66,13,4,9,1.7,19,,155,14.2,659,60.6
2015,330,Hamilton County,All Schools,0,PK-12,SAFE SCHOOL,,43797,24754,13606,4212,1055,107,63,22476,21321,56.5,31.1,9.6,2.4,0.2,0.1,51.3,48.7,12692,6962,2183,548,56,35,12062,6644,2029,507,51,28,5,2178,,5573,12.7,25369,60.5
2015,650,Morgan County,Coalfield School,30,Pre-Kindergarten-12,SAFE SCHOOL,490,519,511,2,5,,1,,284,234,98.5,0.4,1,,0.2,,54.7,45.1,280,1,2,,1,,230,1,3,,,,,,,95,18.3,314,60.5
2015,560,Macon County,Red Boiling Springs School,30,Grades 7-12,SAFE SCHOOL,365,364,331,6,24,1,2,,189,175,90.9,1.6,6.6,0.3,0.5,,51.9,48.1,171,3,15,,,,160,3,9,1,2,,0.3,1,,41,11.3,219,60.5
2015,700,Polk County,Polk County High School,53,Grades 9-12,SAFE SCHOOL,527,577,565,4,5,3,,,282,295,97.9,0.7,0.9,0.5,,,48.9,51.1,279,,2,1,,,286,4,3,2,,,,,,73,12.7,349,60.5
2015,820,Sullivan County,Holston Elementary,95,Pre-Kindergarten-5,SAFE SCHOOL,312,339,330,4,4,,1,,168,171,97.3,1.2,1.2,,0.3,,49.6,50.4,162,3,2,,1,,168,1,2,,,,,,,48,14.2,205,60.5
2015,720,Rhea County,Rhea County High School,32,Grades 9-12,SAFE SCHOOL,1422,1518,1376,32,96,8,6,,775,743,90.6,2.1,6.3,0.5,0.4,,51.1,48.9,700,16,52,3,4,,676,16,44,5,2,,1.1,17,,153,10.1,915,60.3
2015,470,Knox County,Beaumont Elementary/Magnet,22,Kindergarten-5,SAFE SCHOOL,505,550,304,177,64,5,,,270,280,55.3,32.2,11.6,0.9,,,49.1,50.9,141,84,43,2,,,163,93,21,3,,,8.7,48,,72,13.1,331,60.3
2015,400,Henry County,All Schools,0,PK-12,SAFE SCHOOL,,3138,2825,227,73,11,2,,1660,1478,90,7.2,2.3,0.4,0.1,,52.9,47.1,1478,135,41,4,2,,1347,92,32,7,,,,,,406,12.9,1891,60.3
2015,830,Sumner County,Millersville Elementary,60,Kindergarten-5,SAFE SCHOOL,306,302,204,25,65,3,4,1,153,149,67.5,8.3,21.5,1,1.3,0.3,50.7,49.3,108,13,28,1,3,,96,12,37,2,1,1,9.3,28,,40,13.2,182,60.3
2015,80,Cannon County,Short Mountain Elementary,30,Pre-Kindergarten-8,SAFE SCHOOL,132,156,153,1,2,,,,70,86,98.1,0.6,1.3,,,,44.9,55.1,68,,2,,,,85,1,,,,,,,,26,16.7,94,60.3
2015,860,Unicoi County,Unicoi Co High School,35,Grades 9-12,SAFE SCHOOL,754,780,686,4,88,,2,,396,384,87.9,0.5,11.3,,0.3,,50.8,49.2,350,3,43,,,,336,1,45,,2,,4.1,32,,95,12.2,470,60.3
2015,690,Pickett County,Pickett Co High School,5,Grades 9-12,SAFE SCHOOL,239,249,239,2,7,1,,,128,121,96,0.8,2.8,0.4,,,51.4,48.6,120,2,5,1,,,119,,2,,,,,,,26,10.4,150,60.2
2015,60,Bradley County,Black Fox Elementary,10,PreK-3-5,SAFE SCHOOL,473,513,472,16,24,,,1,259,254,92,3.1,4.7,,,0.2,50.5,49.5,238,7,14,,,,234,9,10,,,1,5.7,29,,68,13.3,309,60.2
2015,730,Roane County,All Schools,0,PK-12,SAFE SCHOOL,,7008,6414,366,126,51,43,8,3711,3295,91.5,5.2,1.8,0.7,0.6,0.1,53,47,3406,179,71,23,25,7,3006,187,55,28,18,1,,,,1211,17.3,4217,60.2
2015,530,Loudon County,Loudon High School,40,Grades 9-12,SAFE SCHOOL,694,736,578,27,124,5,2,,377,359,78.5,3.7,16.8,0.7,0.3,,51.2,48.8,299,13,62,2,1,,279,14,62,3,1,,2.9,21,,97,13.2,443,60.2
2015,300,Greene County,West Greene High School,95,Grades 9-12,SAFE SCHOOL,653,667,649,7,7,1,2,1,342,325,97.3,1,1,0.1,0.3,0.1,51.3,48.7,331,4,5,1,1,,318,3,2,,1,1,0.1,1,,95,14.2,402,60.2
2015,230,Dyer County,All Schools,0,PK-12,SAFE SCHOOL,,3994,3569,285,124,6,7,3,2063,1931,89.4,7.1,3.1,0.2,0.2,0.1,51.7,48.3,1819,164,73,3,3,1,1750,121,51,3,4,2,0.1,3,,445,11.1,2398,60.1
2015,860,Unicoi County,Rock Creek Elementary,25,Kindergarten-3,SAFE SCHOOL,156,155,138,,17,,,,81,74,89,,11,,,,52.3,47.7,74,,7,,,,64,,10,,,,8.4,13,,39,25.2,93,60
2015,300,Greene County,North Greene High School,70,Grades 9-12,SAFE SCHOOL,409,417,407,2,2,2,3,1,207,210,97.6,0.5,0.5,0.5,0.7,0.2,49.6,50.4,202,1,,2,2,,205,1,2,,1,1,0.2,1,,60,14.4,250,60
2015,521,Fayetteville,Ralph Askins School,20,Pre-Kindergarten-4,SAFE SCHOOL,686,799,492,254,41,10,,2,409,390,61.6,31.8,5.1,1.3,,0.3,51.2,48.8,261,125,16,6,,1,231,129,25,4,,1,1.5,12,,117,14.6,479,59.9
2015,370,Hawkins County,Surgoinsville Elementary,95,Kindergarten-4,SAFE SCHOOL,428,425,392,6,20,4,3,,224,201,92.2,1.4,4.7,0.9,0.7,,52.7,47.3,204,4,13,2,1,,188,2,7,2,2,,1.2,5,,77,18.1,254,59.9
2015,840,Tipton County,Brighton Elementary,7,Pre-Kindergarten-5,SAFE SCHOOL,726,767,642,90,27,2,3,3,393,374,83.7,11.7,3.5,0.3,0.4,0.4,51.2,48.8,318,49,20,1,3,2,324,41,7,1,,1,1.7,13,,150,19.6,459,59.8
2015,750,Rutherford County,Holloway High School,37,Grades 9-12,SAFE SCHOOL,105,118,77,29,10,1,1,,43,75,65.3,24.6,8.5,0.8,0.8,,36.4,63.6,29,9,4,1,,,48,20,6,,1,,1.7,2,,8,6.8,70,59.8
2015,880,Van Buren County,Van Buren Co High School,35,Grades 6-12,SAFE SCHOOL,410,416,415,,,1,,,210,206,99.8,,,0.2,,,50.5,49.5,209,,,1,,,206,,,,,,,,,76,18.3,248,59.6
2015,920,Weakley County,Gleason School,15,PreK-3-12,SAFE SCHOOL,491,507,485,9,11,,2,,261,246,95.7,1.8,2.2,,0.4,,51.5,48.5,250,4,6,,1,,235,5,5,,1,,,,,65,12.8,302,59.6
2015,220,Dickson County,Centennial Elementary,8,Pre-Kindergarten-5,SAFE SCHOOL,698,750,620,85,38,2,5,,388,362,82.7,11.3,5.1,0.3,0.7,,51.7,48.3,324,41,22,,1,,296,44,16,2,4,,2.4,18,,141,18.8,446,59.5
2015,630,Montgomery County,Moore Magnet Elementary,55,PreK-4-5,SAFE SCHOOL,450,472,232,171,44,15,6,4,251,221,49.2,36.2,9.3,3.2,1.3,0.8,53.2,46.8,117,103,21,6,3,1,115,68,23,9,3,3,0.8,4,,61,12.9,281,59.5
2015,300,Greene County,Debusk Elementary,30,Pre-Kindergarten-8,SAFE SCHOOL,342,358,338,4,16,,,,186,172,94.4,1.1,4.5,,,,52,48,171,2,13,,,,167,2,3,,,,1.1,4,,62,17.3,213,59.5
2015,660,Obion County,South Fulton Elementary,45,PreK-3-5,SAFE SCHOOL,310,337,275,57,5,,,,157,180,81.6,16.9,1.5,,,,46.6,53.4,133,22,2,,,,142,35,3,,,,,,,54,16,198,59.5
2015,330,Hamilton County,Snow Hill Elementary,215,PreK-3-5,SAFE SCHOOL,509,540,498,23,5,6,6,2,297,243,92.2,4.3,0.9,1.1,1.1,0.4,55,45,267,16,3,5,5,1,231,7,2,1,1,1,0.4,2,,67,12.4,321,59.4
2015,401,Paris,Paris Elementary,20,Grades 3-5,SAFE SCHOOL,588,606,445,147,11,3,,,297,309,73.4,24.3,1.8,0.5,,,49,51,215,73,9,,,,230,74,2,3,,,0.2,1,,93,15.3,360,59.4
2015,730,Roane County,Rockwood High School,85,Grades 9-12,SAFE SCHOOL,433,435,411,16,6,2,,,208,227,94.5,3.7,1.4,0.5,,,47.8,52.2,200,5,2,1,,,211,11,4,1,,,,,,40,9.2,258,59.3
2015,220,Dickson County,Vanleer Elementary,40,Pre-Kindergarten-5,SAFE SCHOOL,247,275,258,8,6,1,2,,144,131,93.8,2.9,2.2,0.4,0.7,,52.4,47.6,135,5,4,,,,123,3,2,1,2,,,,,55,20,163,59.3
2015,780,Sevier County,Pigeon Forge High School,46,Grades 9-12,SAFE SCHOOL,676,702,598,16,72,11,5,,358,344,85.2,2.3,10.3,1.6,0.7,,51,49,304,6,37,9,2,,294,10,35,2,3,,3.4,24,,70,10,416,59.3
2015,200,Decatur County,Decaturville Elementary,5,Pre-Kindergarten-5,SAFE SCHOOL,234,292,283,6,3,,,,158,134,96.9,2.1,1,,,,54.1,45.9,153,2,3,,,,130,4,,,,,,,,49,16.8,173,59.2
2015,750,Rutherford County,Whitworth-Buchanan Middle School,21,Grades 6-8,SAFE SCHOOL,816,850,465,218,107,52,6,2,447,403,54.7,25.6,12.6,6.1,0.7,0.2,52.6,47.4,250,109,58,26,4,,215,109,49,26,2,2,5.3,45,,183,21.5,503,59.2
2015,610,Meigs County,Meigs County High School,25,Pre-Kindergarten-12,SAFE SCHOOL,513,547,533,10,2,1,1,,282,265,97.4,1.8,0.4,0.2,0.2,,51.6,48.4,274,6,1,1,,,259,4,1,,1,,,,,56,10.2,324,59.2
2015,630,Montgomery County,Cumberland Hghts Elementary,40,Pre-Kindergarten-5,SAFE SCHOOL,621,676,563,66,31,6,5,5,336,340,83.3,9.8,4.6,0.9,0.7,0.7,49.7,50.3,282,35,13,2,3,1,281,31,18,4,2,4,0.6,4,,120,17.8,400,59.2
2015,275,Gibson Co Sp Dist,Rutherford Elementary,55,Pre-Kindergarten-8,SAFE SCHOOL,270,274,224,45,5,,,,133,141,81.8,16.4,1.8,,,,48.5,51.5,110,22,1,,,,114,23,4,,,,0.4,1,,32,11.7,162,59.1
2015,660,Obion County,All Schools,0,PK-12,SAFE SCHOOL,,3622,3238,204,162,16,,2,1771,1851,89.4,5.6,4.5,0.4,,0.1,48.9,51.1,1575,107,84,5,,,1663,97,78,11,,2,0,1,,543,15,2139,59.1
2015,450,Jefferson County,Rush Strong Elementary,40,Pre-Kindergarten-8,SAFE SCHOOL,523,553,527,14,6,3,3,,286,267,95.3,2.5,1.1,0.5,0.5,,51.7,48.3,272,9,3,1,1,,255,5,3,2,2,,0.5,3,,73,13.2,326,59.1
2015,520,Lincoln County,Unity School,90,Pre-Kindergarten-8,SAFE SCHOOL,386,422,401,9,10,2,,,199,223,95,2.1,2.4,0.5,,,47.2,52.8,192,5,2,,,,209,4,8,2,,,,,,79,18.7,246,59
2015,792,Shelby County,Snowden School,2690,Pre-Kindergarten-8,SAFE SCHOOL,1483,1529,267,1126,91,36,4,1,738,791,17.5,73.6,6,2.4,0.3,0.1,48.3,51.7,170,503,46,15,3,1,97,623,45,21,1,,5.6,85,,119,7.8,902,59
2015,210,DeKalb County,De Kalb County High School,25,Grades 9-12,SAFE SCHOOL,788,833,740,16,73,1,3,,440,393,88.8,1.9,8.8,0.1,0.4,,52.8,47.2,386,6,46,,2,,354,10,27,1,1,,2.3,19,,108,13,490,58.9
2015,190,Davidson County,Dan Mills Elementary,160,PreK-4-4,SAFE SCHOOL,502,542,353,142,31,15,,1,276,266,65.1,26.2,5.7,2.8,,0.2,50.9,49.1,185,71,15,5,,,168,71,16,10,,1,4.2,23,,67,12.4,319,58.9
2015,710,Putnam County,Avery Trace Middle School,65,Grades 5-8,SAFE SCHOOL,767,786,570,55,139,20,1,1,426,360,72.5,7,17.7,2.5,0.1,0.1,54.2,45.8,314,29,70,12,1,,256,26,69,8,,1,9.4,74,,152,19.3,462,58.8
2015,260,Franklin County,North Middle School,80,Grades 6-8,SAFE SCHOOL,649,647,576,37,24,6,1,3,329,318,89,5.7,3.7,0.9,0.2,0.5,50.9,49.1,293,16,13,3,1,3,283,21,11,3,,,0.5,3,,85,13.1,380,58.7
2015,792,Shelby County,Cordova Middle School,2118,Grades 6-8,SAFE SCHOOL,730,780,180,483,77,37,,1,420,360,23.1,61.9,9.9,4.7,,0.1,53.8,46.2,93,258,43,24,,,87,225,34,13,,1,5.5,43,,94,12.1,457,58.7
2015,660,Obion County,Lake Road Elementary,26,PreK-4-8,SAFE SCHOOL,566,609,582,10,15,2,,,292,317,95.6,1.6,2.5,0.3,,,47.9,52.1,281,2,9,,,,301,8,6,2,,,,,,102,16.7,357,58.6
